Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
0	-287.1025	-372.251	85.14848	1.66976	0.06663861	0.289295	0.710705	1.044371
6	-287.4144	-372.7401	85.32564	1.69105	0.03942757	0.307279	0.692721	0.9817361
12	-277.4746	-362.9049	85.43033	1.732615	0.05031024	0.266094	0.733906	0.7406132
18	-281.9935	-367.1459	85.15243	1.558737	0.0761616	0.313714	0.686286	1.102149
24	-283.9047	-369.343	85.43829	1.354661	0.04317766	0.367991	0.632009	1.173663
30	-287.1327	-372.3776	85.24488	1.83017	0.04378961	0.242476	0.757524	0.8962663
36	-286.3024	-371.6752	85.37283	1.836353	0.02928534	0.449892	0.550108	0.8160186
42	-284.6185	-370.0295	85.41109	1.688524	0.06078914	0.413944	0.586056	0.7572462
48	-290.006	-375.3324	85.32646	1.632345	0.02869557	0.444229	0.555771	1.084678
54	-294.9074	-380.3226	85.41519	1.231056	0.1314022	0.293351	0.706649	0.9384869
60	-281.5424	-367.2795	85.73705	1.32827	0.03794064	0.297624	0.702376	0.9384869
66	-281.5681	-366.4775	84.90939	1.269036	0.04621677	0.417808	0.582192	1.640905
72	-296.072	-380.3722	84.30016	1.014369	0.08227749	0.308317	0.691683	2.111377
78	-285.0624	-369.7432	84.68077	1.141179	0.1242233	0.308317	0.691683	1.644845
84	-286.0733	-371.398	85.3247	1.707984	0.06162898	0.26331	0.73669	0.8412313
90	-287.2216	-371.6071	84.38546	1.37409	0.04642618	0.259355	0.740645	1.931288
96	-286.2371	-371.4429	85.20583	1.329882	0.10118	0.164204	0.835796	1.159674
102	-278.357	-363.412	85.055	1.646341	0.03461918	0.202838	0.797162	1.285678
108	-282.9689	-367.2047	84.23582	1.992888	0.02547707	0.316179	0.683821	1.671837
114	-282.4778	-367.5838	85.10605	1.971742	0.02547707	0.327797	0.672203	0.9804775
120	-281.8925	-367.3279	85.43545	1.744392	0.04451851	0.159926	0.840074	0.7588132
126	-285.6312	-370.5827	84.95151	2.264735	0.05648852	0.114941	0.885059	0.4559886
132	-294.5912	-378.8525	84.26123	1.820923	0.02476058	0.42485	0.57515	1.77664
138	-289.5924	-374.7195	85.12712	1.565765	0.07911694	0.42217	0.57783	1.106296
144	-287.7868	-372.7423	84.95549	1.601393	0.06752124	0.19898	0.80102	1.27118
150	-288.6562	-373.3003	84.64408	2.125564	0.01847711	0.228934	0.771066	1.27118
156	-289.6416	-374.4863	84.84465	1.221907	0.02744522	0.228934	0.771066	1.781171
162	-293.943	-378.6548	84.71174	1.254925	0.04885845	0.304691	0.695309	1.781171
168	-288.7892	-373.3804	84.59113	1.698807	0.04331903	0.304633	0.695367	1.570424
174	-290.3341	-375.3099	84.97582	1.635145	0.1655343	0.367367	0.632633	0.8411979
180	-289.6647	-374.7744	85.10967	1.635145	0.1655343	0.420277	0.579723	0.6286256
186	-286.8601	-372.4383	85.57815	1.635145	0.05223846	0.432451	0.567549	0.6286256
192	-285.3371	-370.9593	85.62216	1.399658	0.06905338	0.376034	0.623966	0.8091894
198	-285.0931	-370.1728	85.07964	1.885717	0.1085702	0.339721	0.660279	0.6000041
204	-283.6107	-368.9277	85.31699	1.828579	0.06805106	0.369549	0.630451	0.6010303
210	-286.2001	-371.3479	85.14783	1.828579	0.107739	0.171218	0.828782	0.5742153
216	-281.1097	-366.5554	85.44574	1.782167	0.05402205	0.237356	0.762644	0.5504687
222	-287.7142	-372.8612	85.14693	2.080335	0.03388695	0.472681	0.527319	0.7644278
228	-282.0959	-366.9499	84.85397	2.286261	0.02133192	0.354311	0.645689	0.9260639
234	-288.235	-373.1824	84.94731	2.182484	0.0680055	0.187096	0.812904	0.3806708
240	-279.159	-364.0288	84.86983	2.233397	0.05277162	0.394155	0.605845	0.2826363
246	-281.6039	-366.5585	84.95461	2.211436	0.0483404	0.297578	0.702422	0.3123859
252	-291.3736	-376.7059	85.33229	1.865566	0.06037532	0.384099	0.615901	0.5411985
258	-295.2938	-380.3018	85.00804	1.874848	0.04269252	0.320167	0.679833	1.095386
264	-296.19	-381.0151	84.82506	2.264619	0.04265392	0.347865	0.652135	0.8860258
270	-280.8347	-366.115	85.28022	1.363532	0.1163032	0.317266	0.682734	1.001225
276	-280.05	-365.4435	85.39344	1.554702	0.06798652	0.47129	0.52871	0.903976
282	-279.7773	-365.1602	85.38294	1.564499	0.062872	0.352352	0.647648	0.9320705
288	-293.3473	-378.4985	85.15122	2.087408	0.04685254	0.23865	0.76135	0.6327346
294	-285.3238	-370.1734	84.84967	1.515141	0.09057541	0.295739	0.704261	1.340451
